bukken,ttl,epoc,rowdata,datetime
tama_b,1762738596,1752111396266,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-77,""interval"":80,""seq"":103,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":63,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-72,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-70,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-60,""volt"":2.92},{""id"":""0081f9860356"",""rssi"":-60,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-55,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-50,""volt"":3}]}",2025/07/10 10:36:36.266
tama_b,1762738615,1752111414850,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-71,""interval"":81,""seq"":111,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.4,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-81,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-69,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-65,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-60,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-53,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-51,""volt"":2.9699999999999998}]}",2025/07/10 10:36:54.850
tama_b,1762738642,1752111442219,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-59,""interval"":80,""seq"":97,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.2,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-72,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-65,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-62,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-61,""volt"":2.88},{""id"":""0081f986053f"",""rssi"":-56,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-54,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-53,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-52,""volt"":2.9699999999999998}]}",2025/07/10 10:37:22.219
tama_b,1762738653,1752111453309,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":79,""seq"":153,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":61,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-70,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-66,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-62,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-62,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-59,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-58,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-55,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-51,""volt"":2.92}]}",2025/07/10 10:37:33.309
tama_b,1762738655,1752111455458,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-55,""interval"":80,""seq"":135,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.6,""humidity"":63,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-80,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-73,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-67,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-66,""volt"":2.92},{""id"":""0081f9860356"",""rssi"":-66,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-52,""volt"":2.96}]}",2025/07/10 10:37:35.458
tama_b,1762738677,1752111476867,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-77,""interval"":81,""seq"":105,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":63,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-86,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-75,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-74,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-64,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-63,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-62,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-59,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-59,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-50,""volt"":2.96}]}",2025/07/10 10:37:56.867
tama_b,1762738695,1752111495053,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-53,""interval"":80,""seq"":113,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.4,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-72,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-65,""volt"":3},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f9860356"",""rssi"":-56,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-55,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-53,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-53,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-45,""volt"":3.01}]}",2025/07/10 10:38:15.053
tama_b,1762738723,1752111522619,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-47,""interval"":81,""seq"":99,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.2,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860356"",""rssi"":-86,""volt"":3.05},{""id"":""0081f9860662"",""rssi"":-81,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-64,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-62,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-58,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-56,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-55,""volt"":3.14}]}",2025/07/10 10:38:42.619
tama_b,1762738732,1752111532313,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-65,""interval"":79,""seq"":155,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.4,""humidity"":61,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986057c"",""rssi"":-75,""volt"":3.14},{""id"":""0081f9860662"",""rssi"":-70,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-67,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-63,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-62,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-53,""volt"":2.88},{""id"":""0081f986083d"",""rssi"":-51,""volt"":2.9699999999999998}]}",2025/07/10 10:38:52.313
tama_b,1762738735,1752111535162,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-43,""interval"":79,""seq"":137,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.6,""humidity"":63,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-93,""volt"":3.06},{""id"":""0081f986075d"",""rssi"":-89,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-70,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-68,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-64,""volt"":2.92},{""id"":""0081f98602f6"",""rssi"":-64,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-61,""volt"":2.88},{""id"":""0081f986053f"",""rssi"":-59,""volt"":3}]}",2025/07/10 10:38:55.162
tama_b,1762738757,1752111557362,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-71,""interval"":81,""seq"":107,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":63,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860356"",""rssi"":-88,""volt"":3.05},{""id"":""0081f9860662"",""rssi"":-77,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-69,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-60,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-60,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-57,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-55,""volt"":3.01},{""id"":""0081f98602f6"",""rssi"":-55,""volt"":3.01}]}",2025/07/10 10:39:17.362
tama_b,1762738775,1752111575397,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-55,""interval"":81,""seq"":115,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.4,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-68,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-59,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-55,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-53,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-51,""volt"":3.01}]}",2025/07/10 10:39:35.397
tama_b,1762738803,1752111603143,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-49,""interval"":80,""seq"":101,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.2,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-72,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-61,""volt"":2.88},{""id"":""0081f9860866"",""rssi"":-61,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-55,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-54,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-51,""volt"":2.9699999999999998}]}",2025/07/10 10:40:03.143
tama_b,1762738811,1752111611463,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-59,""interval"":80,""seq"":157,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.4,""humidity"":61,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860356"",""rssi"":-84,""volt"":3.05},{""id"":""0081f9860662"",""rssi"":-83,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-72,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-64,""volt"":3},{""id"":""0081f98602f6"",""rssi"":-63,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-56,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-51,""volt"":2.9699999999999998}]}",2025/07/10 10:40:11.463
tama_b,1762738815,1752111614933,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-43,""interval"":80,""seq"":139,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.6,""humidity"":63,""pressure"":1011.8,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860356"",""rssi"":-82,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-81,""volt"":3.01},{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-71,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-68,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-65,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-65,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-52,""volt"":2.96}]}",2025/07/10 10:40:14.933
tama_b,1762738838,1752111637946,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-71,""interval"":80,""seq"":109,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":63,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-75,""volt"":3.06},{""id"":""0081f98602f6"",""rssi"":-74,""volt"":3.01},{""id"":""0081f9860866"",""rssi"":-66,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-64,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-62,""volt"":2.88},{""id"":""0081f9860356"",""rssi"":-61,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-59,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-51,""volt"":3}]}",2025/07/10 10:40:37.946
tama_b,1762738856,1752111656041,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-61,""interval"":80,""seq"":117,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-63,""volt"":3},{""id"":""0081f986057c"",""rssi"":-59,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-58,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-58,""volt"":2.92},{""id"":""0081f9860356"",""rssi"":-56,""volt"":3.05},{""id"":""0081f9860866"",""rssi"":-55,""volt"":2.9699999999999998},{""id"":""0081f986083d"",""rssi"":-53,""volt"":2.9699999999999998}]}",2025/07/10 10:40:56.041
tama_b,1762738883,1752111683364,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-53,""interval"":80,""seq"":103,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.2,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-81,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-63,""volt"":2.96},{""id"":""0081f9860866"",""rssi"":-60,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-58,""volt"":2.92},{""id"":""0081f98602f6"",""rssi"":-57,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-55,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-54,""volt"":2.9699999999999998}]}",2025/07/10 10:41:23.364
tama_b,1762738891,1752111690607,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-53,""interval"":79,""seq"":159,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":61,""pressure"":1011.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-77,""volt"":3.06},{""id"":""0081f9860356"",""rssi"":-75,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-65,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-65,""volt"":2.96},{""id"":""0081f98602f6"",""rssi"":-63,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-60,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-60,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-52,""volt"":2.92}]}",2025/07/10 10:41:30.607
tama_b,1762738895,1752111694845,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-41,""interval"":80,""seq"":141,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-90,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-83,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-73,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-70,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-69,""volt"":2.92},{""id"":""0081f986057c"",""rssi"":-68,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-57,""volt"":2.96}]}",2025/07/10 10:41:34.845
tama_b,1762738918,1752111718405,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-67,""interval"":80,""seq"":111,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":63,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-76,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-67,""volt"":2.88},{""id"":""0081f9860356"",""rssi"":-66,""volt"":3.05},{""id"":""0081f9860866"",""rssi"":-65,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-63,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-57,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-50,""volt"":2.96}]}",2025/07/10 10:41:58.405
tama_b,1762738941,1752111741163,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-55,""interval"":80,""seq"":119,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":62,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986053f"",""rssi"":-79,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-60,""volt"":2.92},{""id"":""0081f9860356"",""rssi"":-59,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-58,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-57,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-56,""volt"":3.14},{""id"":""0081f9860866"",""rssi"":-51,""volt"":2.9699999999999998}]}",2025/07/10 10:42:21.163
tama_b,1762738964,1752111763749,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-53,""interval"":81,""seq"":105,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-73,""volt"":2.96},{""id"":""0081f986057c"",""rssi"":-68,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.92},{""id"":""0081f9860866"",""rssi"":-61,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-60,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-55,""volt"":3.01},{""id"":""0081f986083d"",""rssi"":-49,""volt"":2.9699999999999998}]}",2025/07/10 10:42:43.749
tama_b,1762738970,1752111769763,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-65,""interval"":79,""seq"":161,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.3,""humidity"":61,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-73,""volt"":3.06},{""id"":""0081f986057c"",""rssi"":-69,""volt"":3.14},{""id"":""0081f986053f"",""rssi"":-68,""volt"":3},{""id"":""0081f9860866"",""rssi"":-68,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-62,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-62,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-56,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-55,""volt"":2.9699999999999998}]}",2025/07/10 10:42:49.763
tama_b,1762738975,1752111774826,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-53,""interval"":80,""seq"":143,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.8,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-89,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-86,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-74,""volt"":2.9699999999999998},{""id"":""0081f986083d"",""rssi"":-68,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-67,""volt"":3.14},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-65,""volt"":3.05},{""id"":""0081f98608fc"",""rssi"":-64,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-61,""volt"":3}]}",2025/07/10 10:42:54.826
tama_b,1762738999,1752111799069,"{""gwid"":""g18"",""ch"":28,""sf"":11,""panid"":20101,""node"":{""id"":730,""rssi"":-77,""interval"":81,""seq"":113,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.9,""humidity"":63,""pressure"":1011.3,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-89,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-82,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-67,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-67,""volt"":2.92},{""id"":""0081f986057c"",""rssi"":-65,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-63,""volt"":3.05},{""id"":""0081f986083d"",""rssi"":-62,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-59,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-50,""volt"":2.96}]}",2025/07/10 10:43:19.069
tama_b,1762739017,1752111816684,"{""gwid"":""g18"",""ch"":26,""sf"":11,""panid"":20101,""node"":{""id"":728,""rssi"":-53,""interval"":81,""seq"":121,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.1,""humidity"":61,""pressure"":1011.9,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-79,""volt"":3.06},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.92},{""id"":""0081f986053f"",""rssi"":-63,""volt"":3},{""id"":""0081f9860356"",""rssi"":-55,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-55,""volt"":3.01},{""id"":""0081f986057c"",""rssi"":-54,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-51,""volt"":2.9699999999999998},{""id"":""0081f9860866"",""rssi"":-44,""volt"":3.01}]}",2025/07/10 10:43:36.684
tama_b,1762739044,1752111844318,"{""gwid"":""g18"",""ch"":27,""sf"":11,""panid"":20101,""node"":{""id"":729,""rssi"":-45,""interval"":80,""seq"":107,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":26.1,""humidity"":61,""pressure"":1012.5,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860662"",""rssi"":-78,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-67,""volt"":2.9699999999999998},{""id"":""0081f98608fc"",""rssi"":-66,""volt"":2.92},{""id"":""0081f98602f6"",""rssi"":-57,""volt"":3.01},{""id"":""0081f986053f"",""rssi"":-55,""volt"":3},{""id"":""0081f986057c"",""rssi"":-54,""volt"":3.14},{""id"":""0081f986083d"",""rssi"":-52,""volt"":2.9699999999999998},{""id"":""0081f9860356"",""rssi"":-45,""volt"":3.05}]}",2025/07/10 10:44:04.318
tama_b,1762739049,1752111848963,"{""gwid"":""g18"",""ch"":25,""sf"":11,""panid"":20101,""node"":{""id"":727,""rssi"":-59,""interval"":79,""seq"":163,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":25.2,""humidity"":60,""pressure"":1011.4,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f9860866"",""rssi"":-75,""volt"":3.01},{""id"":""0081f9860662"",""rssi"":-69,""volt"":3.06},{""id"":""0081f986053f"",""rssi"":-64,""volt"":3},{""id"":""0081f986083d"",""rssi"":-64,""volt"":2.9699999999999998},{""id"":""0081f98602f6"",""rssi"":-63,""volt"":3.01},{""id"":""0081f9860356"",""rssi"":-59,""volt"":3.05},{""id"":""0081f986057c"",""rssi"":-58,""volt"":3.14},{""id"":""0081f98608fc"",""rssi"":-46,""volt"":2.92}]}",2025/07/10 10:44:08.963
tama_b,1762739055,1752111854861,"{""gwid"":""g18"",""ch"":30,""sf"":11,""panid"":20101,""node"":{""id"":726,""rssi"":-49,""interval"":80,""seq"":145,""voltage"":1,""ext_volt"":-1,""ext_rssi"":0,""ext_vbat"":0,""temperature"":24.5,""humidity"":62,""pressure"":1011.8,""acceleration"":0,""adtimes"":0},""tag"":[{""id"":""0081f986075d"",""rssi"":-90,""volt"":2.96},{""id"":""0081f9860662"",""rssi"":-86,""volt"":3.06},{""id"":""0081f9860866"",""rssi"":-71,""volt"":2.9699999999999998},{""id"":""0081f986057c"",""rssi"":-68,""volt"":3.14},{""id"":""0081f9860356"",""rssi"":-67,""volt"":3.05},{""id"":""0081f98602f6"",""rssi"":-66,""volt"":3.01},{""id"":""0081f98608fc"",""rssi"":-65,""volt"":2.92},{""id"":""0081f986083d"",""rssi"":-63,""volt"":2.9699999999999998},{""id"":""0081f986053f"",""rssi"":-59,""volt"":2.96}]}",2025/07/10 10:44:14.861
